Timestamp,Price
02.06.2017 18:30 - 02.06.2017 18:45,45.6
02.06.2017 18:45 - 02.06.2017 19:00,50.78
02.06.2017 19:00 - 02.06.2017 19:15,41.38
02.06.2017 19:15 - 02.06.2017 19:30,44.26
02.06.2017 19:30 - 02.06.2017 19:45,45.2
02.06.2017 19:45 - 02.06.2017 20:00,46
02.06.2017 20:00 - 02.06.2017 20:15,47.4
02.06.2017 20:15 - 02.06.2017 20:30,44
02.06.2017 20:30 - 02.06.2017 20:45,40.4
02.06.2017 20:45 - 02.06.2017 21:00,38.42
02.06.2017 21:00 - 02.06.2017 21:15,45.5
02.06.2017 21:15 - 02.06.2017 21:30,43.18
02.06.2017 21:30 - 02.06.2017 21:45,40.9
02.06.2017 21:45 - 02.06.2017 22:00,35.2
02.06.2017 22:00 - 02.06.2017 22:15,50.42
02.06.2017 22:15 - 02.06.2017 22:30,44.37
02.06.2017 22:30 - 02.06.2017 22:45,36.82
02.06.2017 22:45 - 02.06.2017 23:00,28.4
02.06.2017 23:00 - 02.06.2017 23:15,46
02.06.2017 23:15 - 02.06.2017 23:30,38.91
02.06.2017 23:30 - 02.06.2017 23:45,30.12
02.06.2017 23:45 - 03.06.2017 00:00,23.4
03.06.2017 00:00 - 03.06.2017 00:15,40
03.06.2017 00:15 - 03.06.2017 00:30,34.14
03.06.2017 00:30 - 03.06.2017 00:45,29.39
03.06.2017 00:45 - 03.06.2017 01:00,24
03.06.2017 01:00 - 03.06.2017 01:15,36.3
03.06.2017 01:15 - 03.06.2017 01:30,31.29
03.06.2017 01:30 - 03.06.2017 01:45,28.62
03.06.2017 01:45 - 03.06.2017 02:00,25.12
03.06.2017 02:00 - 03.06.2017 02:15,30.2
03.06.2017 02:15 - 03.06.2017 02:30,28.73
03.06.2017 02:30 - 03.06.2017 02:45,26.47
03.06.2017 02:45 - 03.06.2017 03:00,28.8
03.06.2017 03:00 - 03.06.2017 03:15,31.41
03.06.2017 03:15 - 03.06.2017 03:30,27.3
03.06.2017 03:30 - 03.06.2017 03:45,25.1
03.06.2017 03:45 - 03.06.2017 04:00,25.85
03.06.2017 04:00 - 03.06.2017 04:15,25.41
03.06.2017 04:15 - 03.06.2017 04:30,26.4
03.06.2017 04:30 - 03.06.2017 04:45,27.76
03.06.2017 04:45 - 03.06.2017 05:00,28.73
03.06.2017 05:00 - 03.06.2017 05:15,25.98
03.06.2017 05:15 - 03.06.2017 05:30,26.37
03.06.2017 05:30 - 03.06.2017 05:45,25.6
03.06.2017 05:45 - 03.06.2017 06:00,25.69
03.06.2017 06:00 - 03.06.2017 06:15,25.1
03.06.2017 06:15 - 03.06.2017 06:30,27.52
03.06.2017 06:30 - 03.06.2017 06:45,26.72
03.06.2017 06:45 - 03.06.2017 07:00,28.62
03.06.2017 07:00 - 03.06.2017 07:15,29.55
03.06.2017 07:15 - 03.06.2017 07:30,29
03.06.2017 07:30 - 03.06.2017 07:45,30.77
03.06.2017 07:45 - 03.06.2017 08:00,31.53
03.06.2017 08:00 - 03.06.2017 08:15,35.53
03.06.2017 08:15 - 03.06.2017 08:30,32.7
03.06.2017 08:30 - 03.06.2017 08:45,30.87
03.06.2017 08:45 - 03.06.2017 09:00,27.11
03.06.2017 09:00 - 03.06.2017 09:15,37.9
03.06.2017 09:15 - 03.06.2017 09:30,34.46
03.06.2017 09:30 - 03.06.2017 09:45,30
03.06.2017 09:45 - 03.06.2017 10:00,25.02
03.06.2017 10:00 - 03.06.2017 10:15,36.7
03.06.2017 10:15 - 03.06.2017 10:30,33.8
03.06.2017 10:30 - 03.06.2017 10:45,28.4
03.06.2017 10:45 - 03.06.2017 11:00,23.4
03.06.2017 11:00 - 03.06.2017 11:15,30.61
03.06.2017 11:15 - 03.06.2017 11:30,31.5
03.06.2017 11:30 - 03.06.2017 11:45,30.06
03.06.2017 11:45 - 03.06.2017 12:00,23.65
03.06.2017 12:00 - 03.06.2017 12:15,32.5
03.06.2017 12:15 - 03.06.2017 12:30,28.8
03.06.2017 12:30 - 03.06.2017 12:45,26.72
03.06.2017 12:45 - 03.06.2017 13:00,22.47
03.06.2017 13:00 - 03.06.2017 13:15,30.18
03.06.2017 13:15 - 03.06.2017 13:30,27.8
03.06.2017 13:30 - 03.06.2017 13:45,24.58
03.06.2017 13:45 - 03.06.2017 14:00,21.12
03.06.2017 14:00 - 03.06.2017 14:15,23.2
03.06.2017 14:15 - 03.06.2017 14:30,25.7
03.06.2017 14:30 - 03.06.2017 14:45,25.63
03.06.2017 14:45 - 03.06.2017 15:00,27.97
03.06.2017 15:00 - 03.06.2017 15:15,18
03.06.2017 15:15 - 03.06.2017 15:30,25.2
03.06.2017 15:30 - 03.06.2017 15:45,29.4
03.06.2017 15:45 - 03.06.2017 16:00,32.82
03.06.2017 16:00 - 03.06.2017 16:15,15.61
03.06.2017 16:15 - 03.06.2017 16:30,24.6
03.06.2017 16:30 - 03.06.2017 16:45,30.69
03.06.2017 16:45 - 03.06.2017 17:00,38.6
03.06.2017 17:00 - 03.06.2017 17:15,15.53
03.06.2017 17:15 - 03.06.2017 17:30,27.12
03.06.2017 17:30 - 03.06.2017 17:45,38.57
03.06.2017 17:45 - 03.06.2017 18:00,42.76
03.06.2017 18:00 - 03.06.2017 18:15,25.29
03.06.2017 18:15 - 03.06.2017 18:30,32.8
03.06.2017 18:30 - 03.06.2017 18:45,38.3
03.06.2017 18:45 - 03.06.2017 19:00,43.13
03.06.2017 19:00 - 03.06.2017 19:15,33.82
03.06.2017 19:15 - 03.06.2017 19:30,37.48
03.06.2017 19:30 - 03.06.2017 19:45,38
03.06.2017 19:45 - 03.06.2017 20:00,42.7
03.06.2017 20:00 - 03.06.2017 20:15,38.67
03.06.2017 20:15 - 03.06.2017 20:30,37.27
03.06.2017 20:30 - 03.06.2017 20:45,37.61
03.06.2017 20:45 - 03.06.2017 21:00,34.28
03.06.2017 21:00 - 03.06.2017 21:15,36.55
03.06.2017 21:15 - 03.06.2017 21:30,36.08
03.06.2017 21:30 - 03.06.2017 21:45,36.57
03.06.2017 21:45 - 03.06.2017 22:00,33.26
03.06.2017 22:00 - 03.06.2017 22:15,43.6
03.06.2017 22:15 - 03.06.2017 22:30,40.46
03.06.2017 22:30 - 03.06.2017 22:45,33.13
03.06.2017 22:45 - 03.06.2017 23:00,26.81
03.06.2017 23:00 - 03.06.2017 23:15,40
03.06.2017 23:15 - 03.06.2017 23:30,34
03.06.2017 23:30 - 03.06.2017 23:45,27.7
03.06.2017 23:45 - 04.06.2017 00:00,19.51
04.06.2017 00:00 - 04.06.2017 00:15,36
04.06.2017 00:15 - 04.06.2017 00:30,29.99
04.06.2017 00:30 - 04.06.2017 00:45,24.4
04.06.2017 00:45 - 04.06.2017 01:00,19.88
04.06.2017 01:00 - 04.06.2017 01:15,31.2
04.06.2017 01:15 - 04.06.2017 01:30,26.29
04.06.2017 01:30 - 04.06.2017 01:45,21.7
04.06.2017 01:45 - 04.06.2017 02:00,16
04.06.2017 02:00 - 04.06.2017 02:15,26.32
04.06.2017 02:15 - 04.06.2017 02:30,21.6
04.06.2017 02:30 - 04.06.2017 02:45,21.9
04.06.2017 02:45 - 04.06.2017 03:00,17.52
04.06.2017 03:00 - 04.06.2017 03:15,23.03
04.06.2017 03:15 - 04.06.2017 03:30,18.16
04.06.2017 03:30 - 04.06.2017 03:45,14
04.06.2017 03:45 - 04.06.2017 04:00,9.21
04.06.2017 04:00 - 04.06.2017 04:15,18.2
04.06.2017 04:15 - 04.06.2017 04:30,17.8
04.06.2017 04:30 - 04.06.2017 04:45,13.21
04.06.2017 04:45 - 04.06.2017 05:00,10.8
04.06.2017 05:00 - 04.06.2017 05:15,16.1
04.06.2017 05:15 - 04.06.2017 05:30,14.13
04.06.2017 05:30 - 04.06.2017 05:45,9.21
04.06.2017 05:45 - 04.06.2017 06:00,9.92
04.06.2017 06:00 - 04.06.2017 06:15,13.1
04.06.2017 06:15 - 04.06.2017 06:30,12.2
04.06.2017 06:30 - 04.06.2017 06:45,9.91
04.06.2017 06:45 - 04.06.2017 07:00,8.6
04.06.2017 07:00 - 04.06.2017 07:15,13.63
04.06.2017 07:15 - 04.06.2017 07:30,11.7
04.06.2017 07:30 - 04.06.2017 07:45,15
04.06.2017 07:45 - 04.06.2017 08:00,17.82
04.06.2017 08:00 - 04.06.2017 08:15,17.4
04.06.2017 08:15 - 04.06.2017 08:30,15.81
04.06.2017 08:30 - 04.06.2017 08:45,17.4
04.06.2017 08:45 - 04.06.2017 09:00,19.26
04.06.2017 09:00 - 04.06.2017 09:15,21.2
04.06.2017 09:15 - 04.06.2017 09:30,16.8
04.06.2017 09:30 - 04.06.2017 09:45,17.3
04.06.2017 09:45 - 04.06.2017 10:00,16.7
04.06.2017 10:00 - 04.06.2017 10:15,22
04.06.2017 10:15 - 04.06.2017 10:30,15
04.06.2017 10:30 - 04.06.2017 10:45,15
04.06.2017 10:45 - 04.06.2017 11:00,10.9
04.06.2017 11:00 - 04.06.2017 11:15,17.3
04.06.2017 11:15 - 04.06.2017 11:30,16.6
04.06.2017 11:30 - 04.06.2017 11:45,17
04.06.2017 11:45 - 04.06.2017 12:00,9.25
04.06.2017 12:00 - 04.06.2017 12:15,22.7
04.06.2017 12:15 - 04.06.2017 12:30,14.21
04.06.2017 12:30 - 04.06.2017 12:45,8.94
04.06.2017 12:45 - 04.06.2017 13:00,3.7
04.06.2017 13:00 - 04.06.2017 13:15,15.8
04.06.2017 13:15 - 04.06.2017 13:30,8.18
04.06.2017 13:30 - 04.06.2017 13:45,4.07
04.06.2017 13:45 - 04.06.2017 14:00,2.23
04.06.2017 14:00 - 04.06.2017 14:15,6
04.06.2017 14:15 - 04.06.2017 14:30,7.02
04.06.2017 14:30 - 04.06.2017 14:45,1.54
04.06.2017 14:45 - 04.06.2017 15:00,3.52
04.06.2017 15:00 - 04.06.2017 15:15,2.6
04.06.2017 15:15 - 04.06.2017 15:30,2.6
04.06.2017 15:30 - 04.06.2017 15:45,3.89
04.06.2017 15:45 - 04.06.2017 16:00,11.16
04.06.2017 16:00 - 04.06.2017 16:15,0.45
04.06.2017 16:15 - 04.06.2017 16:30,3.9
04.06.2017 16:30 - 04.06.2017 16:45,7.8
04.06.2017 16:45 - 04.06.2017 17:00,17.84
04.06.2017 17:00 - 04.06.2017 17:15,2.77
04.06.2017 17:15 - 04.06.2017 17:30,13.6
04.06.2017 17:30 - 04.06.2017 17:45,23.8
04.06.2017 17:45 - 04.06.2017 18:00,32.5
04.06.2017 18:00 - 04.06.2017 18:15,12.42
04.06.2017 18:15 - 04.06.2017 18:30,22.88
04.06.2017 18:30 - 04.06.2017 18:45,31.9
04.06.2017 18:45 - 04.06.2017 19:00,37.4
04.06.2017 19:00 - 04.06.2017 19:15,22.6
04.06.2017 19:15 - 04.06.2017 19:30,28.99
04.06.2017 19:30 - 04.06.2017 19:45,33.97
04.06.2017 19:45 - 04.06.2017 20:00,38.87
04.06.2017 20:00 - 04.06.2017 20:15,30
04.06.2017 20:15 - 04.06.2017 20:30,32.53
04.06.2017 20:30 - 04.06.2017 20:45,34.4
04.06.2017 20:45 - 04.06.2017 21:00,36.02
04.06.2017 21:00 - 04.06.2017 21:15,30.11
04.06.2017 21:15 - 04.06.2017 21:30,33.1
04.06.2017 21:30 - 04.06.2017 21:45,36.05
04.06.2017 21:45 - 04.06.2017 22:00,36.4
04.06.2017 22:00 - 04.06.2017 22:15,39.8
04.06.2017 22:15 - 04.06.2017 22:30,40.14
04.06.2017 22:30 - 04.06.2017 22:45,34.9
04.06.2017 22:45 - 04.06.2017 23:00,27.5
04.06.2017 23:00 - 04.06.2017 23:15,41.34
04.06.2017 23:15 - 04.06.2017 23:30,36.61
04.06.2017 23:30 - 04.06.2017 23:45,29
04.06.2017 23:45 - 05.06.2017 00:00,22.66
05.06.2017 00:00 - 05.06.2017 00:15,35
05.06.2017 00:15 - 05.06.2017 00:30,28
05.06.2017 00:30 - 05.06.2017 00:45,24.8
05.06.2017 00:45 - 05.06.2017 01:00,20.18
05.06.2017 01:00 - 05.06.2017 01:15,30.31
05.06.2017 01:15 - 05.06.2017 01:30,24.71
05.06.2017 01:30 - 05.06.2017 01:45,22.88
05.06.2017 01:45 - 05.06.2017 02:00,20.1
05.06.2017 02:00 - 05.06.2017 02:15,27
05.06.2017 02:15 - 05.06.2017 02:30,24.09
05.06.2017 02:30 - 05.06.2017 02:45,21.61
05.06.2017 02:45 - 05.06.2017 03:00,20.1
05.06.2017 03:00 - 05.06.2017 03:15,24.53
05.06.2017 03:15 - 05.06.2017 03:30,21.02
05.06.2017 03:30 - 05.06.2017 03:45,19.69
05.06.2017 03:45 - 05.06.2017 04:00,20.54
05.06.2017 04:00 - 05.06.2017 04:15,20.59
05.06.2017 04:15 - 05.06.2017 04:30,22.38
05.06.2017 04:30 - 05.06.2017 04:45,19.6
05.06.2017 04:45 - 05.06.2017 05:00,21.4
05.06.2017 05:00 - 05.06.2017 05:15,23.01
05.06.2017 05:15 - 05.06.2017 05:30,22.27
05.06.2017 05:30 - 05.06.2017 05:45,16.89
05.06.2017 05:45 - 05.06.2017 06:00,16.7
05.06.2017 06:00 - 05.06.2017 06:15,26.25
05.06.2017 06:15 - 05.06.2017 06:30,21.3
05.06.2017 06:30 - 05.06.2017 06:45,16.58
05.06.2017 06:45 - 05.06.2017 07:00,19.03
05.06.2017 07:00 - 05.06.2017 07:15,23.7
05.06.2017 07:15 - 05.06.2017 07:30,21.1
05.06.2017 07:30 - 05.06.2017 07:45,22.93
05.06.2017 07:45 - 05.06.2017 08:00,26
05.06.2017 08:00 - 05.06.2017 08:15,25.9
05.06.2017 08:15 - 05.06.2017 08:30,23.7
05.06.2017 08:30 - 05.06.2017 08:45,25.84
05.06.2017 08:45 - 05.06.2017 09:00,24.84
05.06.2017 09:00 - 05.06.2017 09:15,28.54
05.06.2017 09:15 - 05.06.2017 09:30,25.67
05.06.2017 09:30 - 05.06.2017 09:45,25.04
05.06.2017 09:45 - 05.06.2017 10:00,22.78
05.06.2017 10:00 - 05.06.2017 10:15,26.4
05.06.2017 10:15 - 05.06.2017 10:30,24.1
05.06.2017 10:30 - 05.06.2017 10:45,23.55
05.06.2017 10:45 - 05.06.2017 11:00,20.96
05.06.2017 11:00 - 05.06.2017 11:15,24.02
05.06.2017 11:15 - 05.06.2017 11:30,30.1
05.06.2017 11:30 - 05.06.2017 11:45,27.8
05.06.2017 11:45 - 05.06.2017 12:00,23.7
05.06.2017 12:00 - 05.06.2017 12:15,29.74
05.06.2017 12:15 - 05.06.2017 12:30,25.05
05.06.2017 12:30 - 05.06.2017 12:45,22.21
05.06.2017 12:45 - 05.06.2017 13:00,19.32
05.06.2017 13:00 - 05.06.2017 13:15,27.44
05.06.2017 13:15 - 05.06.2017 13:30,21.2
05.06.2017 13:30 - 05.06.2017 13:45,23.7
05.06.2017 13:45 - 05.06.2017 14:00,18.62
05.06.2017 14:00 - 05.06.2017 14:15,21.5
05.06.2017 14:15 - 05.06.2017 14:30,22.6
05.06.2017 14:30 - 05.06.2017 14:45,19.2
05.06.2017 14:45 - 05.06.2017 15:00,23.08
05.06.2017 15:00 - 05.06.2017 15:15,16.56
05.06.2017 15:15 - 05.06.2017 15:30,21.9
05.06.2017 15:30 - 05.06.2017 15:45,21.69
05.06.2017 15:45 - 05.06.2017 16:00,27.98
05.06.2017 16:00 - 05.06.2017 16:15,14
05.06.2017 16:15 - 05.06.2017 16:30,22.96
05.06.2017 16:30 - 05.06.2017 16:45,27.4
05.06.2017 16:45 - 05.06.2017 17:00,35.27
05.06.2017 17:00 - 05.06.2017 17:15,15.64
05.06.2017 17:15 - 05.06.2017 17:30,27
05.06.2017 17:30 - 05.06.2017 17:45,32.62
05.06.2017 17:45 - 05.06.2017 18:00,38.89
05.06.2017 18:00 - 05.06.2017 18:15,24.99
05.06.2017 18:15 - 05.06.2017 18:30,31.77
05.06.2017 18:30 - 05.06.2017 18:45,36.76
05.06.2017 18:45 - 05.06.2017 19:00,39.48
05.06.2017 19:00 - 05.06.2017 19:15,32.06
05.06.2017 19:15 - 05.06.2017 19:30,35.64
05.06.2017 19:30 - 05.06.2017 19:45,36.77
05.06.2017 19:45 - 05.06.2017 20:00,39.33
05.06.2017 20:00 - 05.06.2017 20:15,39
05.06.2017 20:15 - 05.06.2017 20:30,37.75
05.06.2017 20:30 - 05.06.2017 20:45,36.67
05.06.2017 20:45 - 05.06.2017 21:00,34.57
05.06.2017 21:00 - 05.06.2017 21:15,36.92
05.06.2017 21:15 - 05.06.2017 21:30,36.51
05.06.2017 21:30 - 05.06.2017 21:45,37.98
05.06.2017 21:45 - 05.06.2017 22:00,34
05.06.2017 22:00 - 05.06.2017 22:15,43.58
05.06.2017 22:15 - 05.06.2017 22:30,41.6
05.06.2017 22:30 - 05.06.2017 22:45,34.02
05.06.2017 22:45 - 05.06.2017 23:00,24.4
05.06.2017 23:00 - 05.06.2017 23:15,42
05.06.2017 23:15 - 05.06.2017 23:30,33.1
05.06.2017 23:30 - 05.06.2017 23:45,26.06
05.06.2017 23:45 - 06.06.2017 00:00,17
06.06.2017 00:00 - 06.06.2017 00:15,37.37
06.06.2017 00:15 - 06.06.2017 00:30,29.4
06.06.2017 00:30 - 06.06.2017 00:45,22.4
06.06.2017 00:45 - 06.06.2017 01:00,21.63
06.06.2017 01:00 - 06.06.2017 01:15,31.5
06.06.2017 01:15 - 06.06.2017 01:30,26.3
06.06.2017 01:30 - 06.06.2017 01:45,23.6
06.06.2017 01:45 - 06.06.2017 02:00,18.19
06.06.2017 02:00 - 06.06.2017 02:15,24.5
06.06.2017 02:15 - 06.06.2017 02:30,23.13
06.06.2017 02:30 - 06.06.2017 02:45,24.2
06.06.2017 02:45 - 06.06.2017 03:00,21.2
06.06.2017 03:00 - 06.06.2017 03:15,20.7
06.06.2017 03:15 - 06.06.2017 03:30,21.7
06.06.2017 03:30 - 06.06.2017 03:45,22
06.06.2017 03:45 - 06.06.2017 04:00,21.59
06.06.2017 04:00 - 06.06.2017 04:15,14.5
06.06.2017 04:15 - 06.06.2017 04:30,18.21
06.06.2017 04:30 - 06.06.2017 04:45,24.9
06.06.2017 04:45 - 06.06.2017 05:00,30.2
06.06.2017 05:00 - 06.06.2017 05:15,15.2
06.06.2017 05:15 - 06.06.2017 05:30,18.36
06.06.2017 05:30 - 06.06.2017 05:45,28.25
06.06.2017 05:45 - 06.06.2017 06:00,38.42
06.06.2017 06:00 - 06.06.2017 06:15,13.25
06.06.2017 06:15 - 06.06.2017 06:30,30.3
06.06.2017 06:30 - 06.06.2017 06:45,40.84
06.06.2017 06:45 - 06.06.2017 07:00,44
06.06.2017 07:00 - 06.06.2017 07:15,34
06.06.2017 07:15 - 06.06.2017 07:30,40.69
06.06.2017 07:30 - 06.06.2017 07:45,45.81
06.06.2017 07:45 - 06.06.2017 08:00,48.33
06.06.2017 08:00 - 06.06.2017 08:15,44.8
06.06.2017 08:15 - 06.06.2017 08:30,45.1
06.06.2017 08:30 - 06.06.2017 08:45,42.14
06.06.2017 08:45 - 06.06.2017 09:00,39.35
06.06.2017 09:00 - 06.06.2017 09:15,44.8
06.06.2017 09:15 - 06.06.2017 09:30,45.65
06.06.2017 09:30 - 06.06.2017 09:45,42.89
06.06.2017 09:45 - 06.06.2017 10:00,37.74
06.06.2017 10:00 - 06.06.2017 10:15,40.4
06.06.2017 10:15 - 06.06.2017 10:30,40.01
06.06.2017 10:30 - 06.06.2017 10:45,40.68
06.06.2017 10:45 - 06.06.2017 11:00,34.9
06.06.2017 11:00 - 06.06.2017 11:15,40.08
06.06.2017 11:15 - 06.06.2017 11:30,42
06.06.2017 11:30 - 06.06.2017 11:45,40.61
06.06.2017 11:45 - 06.06.2017 12:00,36.7
06.06.2017 12:00 - 06.06.2017 12:15,42.48
06.06.2017 12:15 - 06.06.2017 12:30,36.6
06.06.2017 12:30 - 06.06.2017 12:45,36.2
06.06.2017 12:45 - 06.06.2017 13:00,33.65
06.06.2017 13:00 - 06.06.2017 13:15,40.05
06.06.2017 13:15 - 06.06.2017 13:30,36.07
06.06.2017 13:30 - 06.06.2017 13:45,35.6
06.06.2017 13:45 - 06.06.2017 14:00,26.5
06.06.2017 14:00 - 06.06.2017 14:15,35.98
06.06.2017 14:15 - 06.06.2017 14:30,34.7
06.06.2017 14:30 - 06.06.2017 14:45,30.13
06.06.2017 14:45 - 06.06.2017 15:00,27.98
06.06.2017 15:00 - 06.06.2017 15:15,35.8
06.06.2017 15:15 - 06.06.2017 15:30,35.79
06.06.2017 15:30 - 06.06.2017 15:45,29.6
06.06.2017 15:45 - 06.06.2017 16:00,29.8
06.06.2017 16:00 - 06.06.2017 16:15,30.05
06.06.2017 16:15 - 06.06.2017 16:30,33.55
06.06.2017 16:30 - 06.06.2017 16:45,29
06.06.2017 16:45 - 06.06.2017 17:00,31.4
06.06.2017 17:00 - 06.06.2017 17:15,27.5
06.06.2017 17:15 - 06.06.2017 17:30,35.79
06.06.2017 17:30 - 06.06.2017 17:45,36.53
06.06.2017 17:45 - 06.06.2017 18:00,39.8
06.06.2017 18:00 - 06.06.2017 18:15,32.8
06.06.2017 18:15 - 06.06.2017 18:30,38.01
06.06.2017 18:30 - 06.06.2017 18:45,38.45
06.06.2017 18:45 - 06.06.2017 19:00,39.88
06.06.2017 19:00 - 06.06.2017 19:15,38.5
06.06.2017 19:15 - 06.06.2017 19:30,40.33
06.06.2017 19:30 - 06.06.2017 19:45,36.51
06.06.2017 19:45 - 06.06.2017 20:00,38.39
06.06.2017 20:00 - 06.06.2017 20:15,44.8
06.06.2017 20:15 - 06.06.2017 20:30,42.03
06.06.2017 20:30 - 06.06.2017 20:45,38.3
06.06.2017 20:45 - 06.06.2017 21:00,33.91
06.06.2017 21:00 - 06.06.2017 21:15,43.1
06.06.2017 21:15 - 06.06.2017 21:30,41.81
06.06.2017 21:30 - 06.06.2017 21:45,39.52
06.06.2017 21:45 - 06.06.2017 22:00,31.3
06.06.2017 22:00 - 06.06.2017 22:15,45.24
06.06.2017 22:15 - 06.06.2017 22:30,41.77
06.06.2017 22:30 - 06.06.2017 22:45,36.56
06.06.2017 22:45 - 06.06.2017 23:00,24.78
06.06.2017 23:00 - 06.06.2017 23:15,39.9
06.06.2017 23:15 - 06.06.2017 23:30,29.85
06.06.2017 23:30 - 06.06.2017 23:45,22
06.06.2017 23:45 - 07.06.2017 00:00,15.6
07.06.2017 00:00 - 07.06.2017 00:15,15.05
07.06.2017 00:15 - 07.06.2017 00:30,13.1
07.06.2017 00:30 - 07.06.2017 00:45,13.1
07.06.2017 00:45 - 07.06.2017 01:00,1.63
07.06.2017 01:00 - 07.06.2017 01:15,14.14
07.06.2017 01:15 - 07.06.2017 01:30,10.08
07.06.2017 01:30 - 07.06.2017 01:45,5.17
07.06.2017 01:45 - 07.06.2017 02:00,-0.3
07.06.2017 02:00 - 07.06.2017 02:15,11.15
07.06.2017 02:15 - 07.06.2017 02:30,3.42
07.06.2017 02:30 - 07.06.2017 02:45,1.8
07.06.2017 02:45 - 07.06.2017 03:00,2.6
07.06.2017 03:00 - 07.06.2017 03:15,0.44
07.06.2017 03:15 - 07.06.2017 03:30,1.2
07.06.2017 03:30 - 07.06.2017 03:45,7.68
07.06.2017 03:45 - 07.06.2017 04:00,7
07.06.2017 04:00 - 07.06.2017 04:15,-4.11
07.06.2017 04:15 - 07.06.2017 04:30,-0.6
07.06.2017 04:30 - 07.06.2017 04:45,10.9
07.06.2017 04:45 - 07.06.2017 05:00,15.64
07.06.2017 05:00 - 07.06.2017 05:15,-3.32
07.06.2017 05:15 - 07.06.2017 05:30,0
07.06.2017 05:30 - 07.06.2017 05:45,12.71
07.06.2017 05:45 - 07.06.2017 06:00,21.03
07.06.2017 06:00 - 07.06.2017 06:15,-0.13
07.06.2017 06:15 - 07.06.2017 06:30,19.37
07.06.2017 06:30 - 07.06.2017 06:45,24.62
07.06.2017 06:45 - 07.06.2017 07:00,27.8
07.06.2017 07:00 - 07.06.2017 07:15,23.34
07.06.2017 07:15 - 07.06.2017 07:30,27.11
07.06.2017 07:30 - 07.06.2017 07:45,24.7
07.06.2017 07:45 - 07.06.2017 08:00,22.81
07.06.2017 08:00 - 07.06.2017 08:15,33.31
07.06.2017 08:15 - 07.06.2017 08:30,21.9
07.06.2017 08:30 - 07.06.2017 08:45,20
07.06.2017 08:45 - 07.06.2017 09:00,14.5
07.06.2017 09:00 - 07.06.2017 09:15,25.8
07.06.2017 09:15 - 07.06.2017 09:30,19.68
07.06.2017 09:30 - 07.06.2017 09:45,15.93
07.06.2017 09:45 - 07.06.2017 10:00,8.78
07.06.2017 10:00 - 07.06.2017 10:15,17.9
07.06.2017 10:15 - 07.06.2017 10:30,12.43
07.06.2017 10:30 - 07.06.2017 10:45,11.33
07.06.2017 10:45 - 07.06.2017 11:00,8.21
07.06.2017 11:00 - 07.06.2017 11:15,11.53
07.06.2017 11:15 - 07.06.2017 11:30,10.69
07.06.2017 11:30 - 07.06.2017 11:45,14.17
07.06.2017 11:45 - 07.06.2017 12:00,5.15
07.06.2017 12:00 - 07.06.2017 12:15,17.18
07.06.2017 12:15 - 07.06.2017 12:30,9.73
07.06.2017 12:30 - 07.06.2017 12:45,5.51
07.06.2017 12:45 - 07.06.2017 13:00,2.29
07.06.2017 13:00 - 07.06.2017 13:15,16.21
07.06.2017 13:15 - 07.06.2017 13:30,8.1
07.06.2017 13:30 - 07.06.2017 13:45,1.61
07.06.2017 13:45 - 07.06.2017 14:00,-3.09
07.06.2017 14:00 - 07.06.2017 14:15,7.41
07.06.2017 14:15 - 07.06.2017 14:30,5.3
07.06.2017 14:30 - 07.06.2017 14:45,4
07.06.2017 14:45 - 07.06.2017 15:00,10.32
07.06.2017 15:00 - 07.06.2017 15:15,3.22
07.06.2017 15:15 - 07.06.2017 15:30,3.73
07.06.2017 15:30 - 07.06.2017 15:45,6.71
07.06.2017 15:45 - 07.06.2017 16:00,13.94
07.06.2017 16:00 - 07.06.2017 16:15,1.4
07.06.2017 16:15 - 07.06.2017 16:30,4.08
07.06.2017 16:30 - 07.06.2017 16:45,10.12
07.06.2017 16:45 - 07.06.2017 17:00,18.66
07.06.2017 17:00 - 07.06.2017 17:15,-0.06
07.06.2017 17:15 - 07.06.2017 17:30,12.04
07.06.2017 17:30 - 07.06.2017 17:45,20.48
07.06.2017 17:45 - 07.06.2017 18:00,26.55
07.06.2017 18:00 - 07.06.2017 18:15,9.33
07.06.2017 18:15 - 07.06.2017 18:30,20.21
07.06.2017 18:30 - 07.06.2017 18:45,27.85
07.06.2017 18:45 - 07.06.2017 19:00,35.39
07.06.2017 19:00 - 07.06.2017 19:15,24.41
07.06.2017 19:15 - 07.06.2017 19:30,27.88
07.06.2017 19:30 - 07.06.2017 19:45,26.29
07.06.2017 19:45 - 07.06.2017 20:00,29.44
07.06.2017 20:00 - 07.06.2017 20:15,33.86
07.06.2017 20:15 - 07.06.2017 20:30,32.93
07.06.2017 20:30 - 07.06.2017 20:45,29.14
07.06.2017 20:45 - 07.06.2017 21:00,24.31
07.06.2017 21:00 - 07.06.2017 21:15,32.55
07.06.2017 21:15 - 07.06.2017 21:30,32.28
07.06.2017 21:30 - 07.06.2017 21:45,29.2
07.06.2017 21:45 - 07.06.2017 22:00,24.1
07.06.2017 22:00 - 07.06.2017 22:15,41.67
07.06.2017 22:15 - 07.06.2017 22:30,34.8
07.06.2017 22:30 - 07.06.2017 22:45,25.22
07.06.2017 22:45 - 07.06.2017 23:00,11.5
07.06.2017 23:00 - 07.06.2017 23:15,35.09
07.06.2017 23:15 - 07.06.2017 23:30,26.5
07.06.2017 23:30 - 07.06.2017 23:45,17.37
07.06.2017 23:45 - 08.06.2017 00:00,5.5
